Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.197-76.76.21.9-31124-80-6,192.168.8.197,31124,76.76.21.9,80,6,17/10/2024 2:09,1009423,1,1,0,0,0,0,0,0,0,0,0,0,0,1.981329928,1009423,0,1009423,1009423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.990664964,0.990664964,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-37077-80-6,192.168.8.197,37077,76.76.21.9,80,6,17/10/2024 2:09,1005216,1,1,0,0,0,0,0,0,0,0,0,0,0,1.989622131,1005216,0,1005216,1005216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.994811065,0.994811065,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-19371-80-6,192.168.8.197,19371,76.76.21.9,80,6,17/10/2024 2:08,1010304,1,1,0,0,0,0,0,0,0,0,0,0,0,1.979602179,1010304,0,1010304,1010304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.98980109,0.98980109,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-25154-80-6,192.168.8.197,25154,76.76.21.9,80,6,17/10/2024 2:08,1006679,1,1,0,0,0,0,0,0,0,0,0,0,0,1.986730626,1006679,0,1006679,1006679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.993365313,0.993365313,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-25768-80-6,192.168.8.197,25768,76.76.21.9,80,6,17/10/2024 2:09,1008806,1,1,0,0,0,0,0,0,0,0,0,0,0,1.982541737,1008806,0,1008806,1008806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.991270869,0.991270869,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-36462-80-6,192.168.8.197,36462,76.76.21.9,80,6,17/10/2024 2:09,1009464,1,1,0,0,0,0,0,0,0,0,0,0,0,1.981249455,1009464,0,1009464,1009464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.990624728,0.990624728,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-16581-80-6,192.168.8.197,16581,76.76.21.9,80,6,17/10/2024 2:08,1002021,1,1,0,0,0,0,0,0,0,0,0,0,0,1.995966152,1002021,0,1002021,1002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.997983076,0.997983076,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-38005-80-6,192.168.8.197,38005,76.76.21.9,80,6,17/10/2024 2:09,1014349,1,1,0,0,0,0,0,0,0,0,0,0,0,1.971707962,1014349,0,1014349,1014349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.985853981,0.985853981,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-27257-80-6,192.168.8.197,27257,76.76.21.9,80,6,17/10/2024 2:09,1008730,1,1,0,0,0,0,0,0,0,0,0,0,0,1.982691107,1008730,0,1008730,1008730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.991345553,0.991345553,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-23852-80-6,192.168.8.197,23852,76.76.21.9,80,6,17/10/2024 2:08,1001028,1,1,0,0,0,0,0,0,0,0,0,0,0,1.997946111,1001028,0,1001028,1001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.998973056,0.998973056,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-37318-80-6,192.168.8.197,37318,76.76.21.9,80,6,17/10/2024 2:09,1011443,1,1,0,0,0,0,0,0,0,0,0,0,0,1.977372922,1011443,0,1011443,1011443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.988686461,0.988686461,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-19612-80-6,192.168.8.197,19612,76.76.21.9,80,6,17/10/2024 2:08,999788,1,1,0,0,0,0,0,0,0,0,0,0,0,2.00042409,999788,0,999788,999788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1.000212045,1.000212045,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-11430-80-6,192.168.8.197,11430,76.76.21.9,80,6,17/10/2024 2:08,1013219,1,1,0,0,0,0,0,0,0,0,0,0,0,1.973906924,1013219,0,1013219,1013219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.986953462,0.986953462,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-15521-80-6,192.168.8.197,15521,76.76.21.9,80,6,17/10/2024 2:08,3016255,2,1,0,0,0,0,0,0,0,0,0,0,0,0.994610867,1508127.5,702282.1916,2004716,1011539,2004716,2004716,0,2004716,2004716,0,0,0,0,0,0,0,0,0,64,32,0.663073911,0.331536956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-34973-80-6,192.168.8.197,34973,76.76.21.9,80,6,17/10/2024 2:09,1002337,1,1,0,0,0,0,0,0,0,0,0,0,0,1.995336898,1002337,0,1002337,1002337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.997668449,0.997668449,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-24467-80-6,192.168.8.197,24467,76.76.21.9,80,6,17/10/2024 2:08,1004269,1,1,0,0,0,0,0,0,0,0,0,0,0,1.991498294,1004269,0,1004269,1004269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.995749147,0.995749147,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-12659-80-6,192.168.8.197,12659,76.76.21.9,80,6,17/10/2024 2:08,1004015,1,1,0,0,0,0,0,0,0,0,0,0,0,1.992002112,1004015,0,1004015,1004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.996001056,0.996001056,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-26642-80-6,192.168.8.197,26642,76.76.21.9,80,6,17/10/2024 2:09,1014167,1,1,0,0,0,0,0,0,0,0,0,0,0,1.9720618,1014167,0,1014167,1014167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.9860309,0.9860309,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-16136-80-6,192.168.8.197,16136,76.76.21.9,80,6,17/10/2024 2:08,3010575,2,1,0,0,0,0,0,0,0,0,0,0,0,0.996487382,1505287.5,712992.0309,2009449,1001126,2009449,2009449,0,2009449,2009449,0,0,0,0,0,0,0,0,0,64,32,0.664324921,0.332162461,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-35588-80-6,192.168.8.197,35588,76.76.21.9,80,6,17/10/2024 2:09,1009695,1,1,0,0,0,0,0,0,0,0,0,0,0,1.980796181,1009695,0,1009695,1009695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.990398091,0.990398091,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-30006-80-6,192.168.8.197,30006,76.76.21.9,80,6,17/10/2024 2:09,1013644,1,1,0,0,0,0,0,0,0,0,0,0,0,1.973079306,1013644,0,1013644,1013644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.986539653,0.986539653,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-12045-80-6,192.168.8.197,12045,76.76.21.9,80,6,17/10/2024 2:08,1002126,1,1,0,0,0,0,0,0,0,0,0,0,0,1.995757021,1002126,0,1002126,1002126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.99787851,0.99787851,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-13791-80-6,192.168.8.197,13791,76.76.21.9,80,6,17/10/2024 2:08,1013184,1,1,0,0,0,0,0,0,0,0,0,0,0,1.973975112,1013184,0,1013184,1013184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.986987556,0.986987556,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-39679-80-6,192.168.8.197,39679,76.76.21.9,80,6,17/10/2024 2:09,1014674,1,1,0,0,0,0,0,0,0,0,0,0,0,1.971076425,1014674,0,1014674,1014674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.985538212,0.985538212,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-35028-80-6,192.168.8.197,35028,76.76.21.9,80,6,17/10/2024 2:09,1008546,1,1,0,0,0,0,0,0,0,0,0,0,0,1.983052831,1008546,0,1008546,1008546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.991526415,0.991526415,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-41443-80-6,192.168.8.197,41443,76.76.21.9,80,6,17/10/2024 2:10,1003211,1,1,0,0,0,0,0,0,0,0,0,0,0,1.993598555,1003211,0,1003211,1003211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.996799278,0.996799278,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-41127-80-6,192.168.8.197,41127,76.76.21.9,80,6,17/10/2024 2:10,1005591,1,1,0,0,0,0,0,0,0,0,0,0,0,1.988880171,1005591,0,1005591,1005591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.994440085,0.994440085,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-15449-80-6,192.168.8.197,15449,76.76.21.9,80,6,17/10/2024 2:08,3010305,2,1,0,0,0,0,0,0,0,0,0,0,0,0.996576759,1505152.5,705884.1936,2004288,1006017,2004288,2004288,0,2004288,2004288,0,0,0,0,0,0,0,0,0,64,32,0.664384506,0.332192253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-29676-80-6,192.168.8.197,29676,76.76.21.9,80,6,17/10/2024 2:09,1003202,1,1,0,0,0,0,0,0,0,0,0,0,0,1.99361644,1003202,0,1003202,1003202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.99680822,0.99680822,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-32612-80-6,192.168.8.197,32612,76.76.21.9,80,6,17/10/2024 2:09,1001900,1,1,0,0,0,0,0,0,0,0,0,0,0,1.996207206,1001900,0,1001900,1001900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.998103603,0.998103603,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-21864-80-6,192.168.8.197,21864,76.76.21.9,80,6,17/10/2024 2:08,1011776,1,1,0,0,0,0,0,0,0,0,0,0,0,1.97672212,1011776,0,1011776,1011776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.98836106,0.98836106,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-38881-80-6,192.168.8.197,38881,76.76.21.9,80,6,17/10/2024 2:09,1007128,1,1,0,0,0,0,0,0,0,0,0,0,0,1.985844898,1007128,0,1007128,1007128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.992922449,0.992922449,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-17624-80-6,192.168.8.197,17624,76.76.21.9,80,6,17/10/2024 2:08,999992,1,1,0,0,0,0,0,0,0,0,0,0,0,2.000016,999992,0,999992,999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1.000008,1.000008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-18738-80-6,192.168.8.197,18738,76.76.21.9,80,6,17/10/2024 2:08,1014246,1,1,0,0,0,0,0,0,0,0,0,0,0,1.971908196,1014246,0,1014246,1014246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.985954098,0.985954098,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-18239-80-6,192.168.8.197,18239,76.76.21.9,80,6,17/10/2024 2:08,1012388,1,1,0,0,0,0,0,0,0,0,0,0,0,1.975527169,1012388,0,1012388,1012388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.987763585,0.987763585,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
192.168.8.197-76.76.21.9-12975-80-6,192.168.8.197,12975,76.76.21.9,80,6,17/10/2024 2:08,1008242,1,1,0,0,0,0,0,0,0,0,0,0,0,1.983650751,1008242,0,1008242,1008242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.991825375,0.991825375,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Dos
