Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.197-44.228.249.3-55900-80-6,192.168.8.197,55900,44.228.249.3,80,6,17/10/2024 0:35,551753,2,6,235,896,235,0,117.5,166.1700936,896,0,149.3333333,365.7904683,2049.830268,14.49924151,78821.85714,134169.5139,279368,0,244,244,0,244,244,551753,110350.6,150655.8237,279683,0,0,0,0,0,40,144,3.624810377,10.87443113,0,896,125.6666667,299.147121,89489,0,1,0,0,0,0,0,0,3,141.375,117.5,149.3333333,0,0,0,0,0,0,2,235,6,896,-1,489,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55900-80-6,192.168.8.197,55900,44.228.249.3,80,6,17/10/2024 0:35,565,1,1,0,0,0,0,0,0,0,0,0,0,0,3539.823009,565,0,565,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1769.911504,1769.911504,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55899-80-6,192.168.8.197,55899,44.228.249.3,80,6,17/10/2024 0:35,1113113,3,4,232,896,232,0,77.33333333,133.9452625,896,0,224,448,1013.374204,6.288669704,185518.8333,227202.715,558624,89,835599,417799.5,199155.9178,558624,276975,1112722,370907.3333,423788.2517,833632,1665,0,0,0,0,60,104,2.695144159,3.593525545,0,896,141,315.6833857,99656,0,1,0,0,0,0,0,0,1,161.1428571,77.33333333,224,0,0,0,0,0,0,3,232,4,896,-1,489,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55901-80-6,192.168.8.197,55901,44.228.249.3,80,6,17/10/2024 0:35,557891,2,5,238,896,238,0,119,168.2914139,896,0,179.2,400.7033816,2032.655124,12.54725385,92981.83333,139869.1661,278514,0,10500,10500,0,10500,10500,557891,139472.75,160992.7695,289061,0,0,0,0,0,40,124,3.584929673,8.962324182,0,896,141.75,315.9374938,99816.5,0,1,0,0,0,0,0,0,2,162,119,179.2,0,0,0,0,0,0,2,238,5,896,-1,489,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55901-80-6,192.168.8.197,55901,44.228.249.3,80,6,17/10/2024 0:35,449,1,1,0,0,0,0,0,0,0,0,0,0,0,4454.342984,449,0,449,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2227.171492,2227.171492,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55903-80-6,192.168.8.197,55903,44.228.249.3,80,6,17/10/2024 0:35,571535,2,5,235,896,235,0,117.5,166.1700936,896,0,179.2,400.7033816,1978.881433,12.24771886,95255.83333,144556.4812,283843,0,7360,7360,0,7360,7360,571535,142883.75,164801.363,291269,0,0,0,0,0,40,124,3.499348246,8.748370616,0,896,141.375,315.8086842,99735.125,0,1,0,0,0,0,0,0,2,161.5714286,117.5,179.2,0,0,0,0,0,0,2,235,5,896,-1,489,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55903-80-6,192.168.8.197,55903,44.228.249.3,80,6,17/10/2024 0:35,321,1,1,0,0,0,0,0,0,0,0,0,0,0,6230.529595,321,0,321,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3115.264798,3115.264798,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55902-80-6,192.168.8.197,55902,44.228.249.3,80,6,17/10/2024 0:35,1148630,2,5,244,896,244,0,122,172.5340546,896,0,179.2,400.7033816,992.4867015,6.094216588,191438.3333,230088.0625,556225,0,556225,556225,0,556225,556225,1148630,287157.5,404304.411,857896,0,0,0,0,0,40,124,1.74120474,4.353011849,0,896,142.5,316.2056293,99986,0,1,0,0,0,0,0,0,2,162.8571429,122,179.2,0,0,0,0,0,0,2,244,5,896,-1,489,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55902-80-6,192.168.8.197,55902,44.228.249.3,80,6,17/10/2024 0:35,554,1,1,0,0,0,0,0,0,0,0,0,0,0,3610.108303,554,0,554,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1805.054152,1805.054152,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55904-80-6,192.168.8.197,55904,44.228.249.3,80,6,17/10/2024 0:35,569069,2,5,241,896,241,0,120.5,170.4127343,896,0,179.2,400.7033816,1998.000243,12.30079305,94844.83333,141118.0684,282984,107,13820,13820,0,13820,13820,569069,142267.25,163429.5159,284615,111,0,0,0,0,40,124,3.5145123,8.78628075,0,896,142.125,316.0698103,99900.125,0,1,0,0,0,0,0,0,2,162.4285714,120.5,179.2,0,0,0,0,0,0,2,241,5,896,-1,489,1,0,0,0,0,0,0,0,0,0,SQLI
