Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.197-44.241.66.173-59807-21-6,44.241.66.173,21,192.168.8.197,59807,6,17/10/2024 1:51,3705163,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,33.19692008,1.349468296,926290.75,1681357.946,3441472,289,3441773,3441773,0,3441773,3441773,263691,131845.5,186048.9865,263402,289,0,1,0,0,40,60,0.539787318,0.809680978,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59915-21-6,44.241.66.173,21,192.168.8.197,59915,6,17/10/2024 1:51,3625177,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,33.92937779,1.379243,906294.25,1613860.93,3317347,279,3317626,3317626,0,3317626,3317626,307830,153915,217069.0539,307406,424,0,1,0,0,40,60,0.5516972,0.8275458,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59968-21-6,44.241.66.173,21,192.168.8.197,59968,6,17/10/2024 1:52,4027284,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,30.54167523,1.241531514,1006821,1829757.713,3744190,264,3744469,3744469,0,3744469,3744469,283094,141547,199804.3347,282830,264,0,1,0,0,40,60,0.496612605,0.744918908,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59692-21-6,44.241.66.173,21,192.168.8.197,59692,6,17/10/2024 1:50,3709135,2,3,56,68,34,22,28,8.485281374,40,14,22.66666667,15.011107,33.43097515,1.348023191,927283.75,1673365.657,3429599,265,3429864,3429864,0,3429864,3429864,279536,139768,196994.2924,279064,472,0,1,0,0,40,60,0.539209277,0.808813915,14,40,27.33333333,12.24200419,149.8666667,0,0,0,1,1,0,0,0,1,32.8,28,22.66666667,0,0,0,0,0,0,2,56,3,68,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59767-21-6,44.241.66.173,21,192.168.8.197,59767,6,17/10/2024 1:50,3145586,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,39.10241208,1.589528946,786396.5,1381291.016,2847647,229,2847876,2847876,0,2847876,2847876,297939,148969.5,210312.6486,297683,256,0,1,0,0,40,60,0.635811579,0.953717368,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59978-21-6,44.241.66.173,21,192.168.8.197,59978,6,17/10/2024 1:52,3448903,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,35.66351388,1.449736336,862225.75,1540336.067,3163978,256,3164234,3164234,0,3164234,3164234,284925,142462.5,201087.7335,284653,272,0,1,0,0,40,60,0.579894535,0.869841802,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-60011-21-6,44.241.66.173,21,192.168.8.197,60011,6,17/10/2024 1:52,3451920,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,35.63234374,1.448469258,862980,1537747.705,3160430,271,3160701,3160701,0,3160701,3160701,291490,145745,205666.2499,291173,317,0,1,0,0,40,60,0.579387703,0.869081555,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59698-21-6,44.241.66.173,21,192.168.8.197,59698,6,17/10/2024 1:50,3465605,2,3,56,68,34,22,28,8.485281374,40,14,22.66666667,15.011107,35.78018845,1.442749534,866401.25,1559308.501,3197733,274,3198007,3198007,0,3198007,3198007,267872,133936,188960.1451,267551,321,0,1,0,0,40,60,0.577099814,0.865649721,14,40,27.33333333,12.24200419,149.8666667,0,0,0,1,1,0,0,0,1,32.8,28,22.66666667,0,0,0,0,0,0,2,56,3,68,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-60017-21-6,44.241.66.173,21,192.168.8.197,60017,6,17/10/2024 1:52,3381075,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,36.37896231,1.478819606,845268.75,1506309.804,3095759,253,3096012,3096012,0,3096012,3096012,285316,142658,201351.4844,285035,281,0,1,0,0,40,60,0.591527842,0.887291764,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59905-21-6,44.241.66.173,21,192.168.8.197,59905,6,17/10/2024 1:51,3880254,2,3,56,66,34,22,28,8.485281374,40,12,22,15.62049935,31.4412407,1.288575439,970063.5,1764100.56,3609331,297,3609628,3609628,0,3609628,3609628,270923,135461.5,190881.3543,270435,488,0,1,0,0,40,60,0.515430175,0.773145263,12,40,27,12.6964562,161.2,0,0,0,1,1,0,0,0,1,32.4,28,22,0,0,0,0,0,0,2,56,3,66,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59830-21-6,44.241.66.173,21,192.168.8.197,59830,6,17/10/2024 1:51,3113791,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,39.50168781,1.605759667,778447.75,1372949.456,2828029,389,2828541,2828541,0,2828541,2828541,285762,142881,201514.1189,285373,389,0,1,0,0,40,60,0.642303867,0.9634558,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59959-21-6,44.241.66.173,21,192.168.8.197,59959,6,17/10/2024 1:52,3387204,2,3,56,69,34,22,28,8.485281374,40,14,23,14.73091986,36.90359364,1.476143746,846801,1520383.655,3119576,274,3119850,3119850,0,3119850,3119850,267628,133814,188591.0354,267168,460,0,1,0,0,40,60,0.590457498,0.885686247,14,40,27.5,12.02913131,144.7,0,0,0,1,1,0,0,0,1,33,28,23,0,0,0,0,0,0,2,56,3,69,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59953-21-6,44.241.66.173,21,192.168.8.197,59953,6,17/10/2024 1:52,3150638,2,3,56,66,34,22,28,8.485281374,40,12,22,15.62049935,38.72231592,1.586980161,787659.5,1395168.395,2871137,299,2871616,2871616,0,2871616,2871616,279501,139750.5,197214.2026,279202,299,0,1,0,0,40,60,0.634792064,0.952188097,12,40,27,12.6964562,161.2,0,0,0,1,1,0,0,0,1,32.4,28,22,0,0,0,0,0,0,2,56,3,66,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59761-21-6,44.241.66.173,21,192.168.8.197,59761,6,17/10/2024 1:50,3872995,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,31.75836788,1.290990564,968248.75,1764512.658,3608441,275,3608716,3608716,0,3608716,3608716,264554,132277,186659.2197,264265,289,0,1,0,0,40,60,0.516396226,0.774594338,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59811-21-6,44.241.66.173,21,192.168.8.197,59811,6,17/10/2024 1:51,4003001,2,3,56,66,34,22,28,8.485281374,40,12,22,15.62049935,30.47713453,1.249062891,1000750.25,1817883.105,3720281,250,3720598,3720598,0,3720598,3720598,282720,141360,199559.6758,282470,250,0,1,0,0,40,60,0.499625156,0.749437734,12,40,27,12.6964562,161.2,0,0,0,1,1,0,0,0,1,32.4,28,22,0,0,0,0,0,0,2,56,3,66,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59748-21-6,44.241.66.173,21,192.168.8.197,59748,6,17/10/2024 1:50,4150783,2,3,56,65,34,22,28,8.485281374,40,11,21.66666667,15.94783162,29.15112643,1.204592001,1037695.75,1874224.118,3840508,279,3840787,3840787,0,3840787,3840787,310275,155137.5,218937.9371,309950,325,0,1,0,0,40,60,0.4818368,0.722755201,11,40,26.83333333,12.93702696,167.3666667,0,0,0,1,1,0,0,0,1,32.2,28,21.66666667,0,0,0,0,0,0,2,56,3,65,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59991-21-6,44.241.66.173,21,192.168.8.197,59991,6,17/10/2024 1:52,3406448,2,3,56,68,34,22,28,8.485281374,40,14,22.66666667,15.011107,36.40155376,1.467804587,851612,1515779.319,3116045,287,3116340,3116340,0,3116340,3116340,290403,145201.5,204940.0513,290116,287,0,1,0,0,40,60,0.587121835,0.880682752,14,40,27.33333333,12.24200419,149.8666667,0,0,0,1,1,0,0,0,1,32.8,28,22.66666667,0,0,0,0,0,0,2,56,3,68,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59780-21-6,44.241.66.173,21,192.168.8.197,59780,6,17/10/2024 1:50,3289222,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,37.39486116,1.520116307,822305.5,1461611.392,3005601,279,3006045,3006045,0,3006045,3006045,283621,141810.5,200155.7668,283342,279,0,1,0,0,40,60,0.608046523,0.912069784,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59786-21-6,44.241.66.173,21,192.168.8.197,59786,6,17/10/2024 1:50,4069927,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,30.22167228,1.228523263,1017481.75,1840096.27,3769490,305,3769815,3769815,0,3769815,3769815,300437,150218.5,212009.7049,300132,305,0,1,0,0,40,60,0.491409305,0.737113958,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59713-21-6,44.241.66.173,21,192.168.8.197,59713,6,17/10/2024 1:50,3354256,2,3,56,68,34,22,28,8.485281374,40,14,22.66666667,15.011107,36.96795951,1.490643529,838564,1485120.879,3056317,266,3056607,3056607,0,3056607,3056607,297939,148969.5,210298.5065,297673,266,0,1,0,0,40,60,0.596257411,0.894386117,14,40,27.33333333,12.24200419,149.8666667,0,0,0,1,1,0,0,0,1,32.8,28,22.66666667,0,0,0,0,0,0,2,56,3,68,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59817-21-6,44.241.66.173,21,192.168.8.197,59817,6,17/10/2024 1:51,3115253,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,39.48314952,1.605006078,778813.25,1363847.968,2813488,263,2813777,2813777,0,2813777,2813777,301765,150882.5,213008.1397,301502,263,0,1,0,0,40,60,0.642002431,0.963003647,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59836-21-6,44.241.66.173,21,192.168.8.197,59836,6,17/10/2024 1:51,3830578,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,32.11003666,1.305286043,957644.5,1739569.385,3560054,258,3560780,3560780,0,3560780,3560780,270524,135262,190924.4878,270266,258,0,1,0,0,40,60,0.522114417,0.783171626,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59997-21-6,44.241.66.173,21,192.168.8.197,59997,6,17/10/2024 1:52,3145508,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,39.10338171,1.589568362,786377,1389524.269,2861013,260,2861273,2861273,0,2861273,2861273,284495,142247.5,200428.71,283972,523,0,1,0,0,40,60,0.635827345,0.953741017,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-60030-21-6,44.241.66.173,21,192.168.8.197,60030,6,17/10/2024 1:52,3866161,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,31.8145054,1.293272577,966540.25,1751593.74,3586521,254,3586785,3586785,0,3586785,3586785,279640,139820,197376.13,279386,254,0,1,0,0,40,60,0.517309031,0.775963546,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59788-21-6,44.241.66.173,21,192.168.8.197,59788,6,17/10/2024 1:50,3870074,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,31.78233801,1.29196496,967518.5,1736346.723,3563048,319,3563367,3563367,0,3563367,3563367,307026,153513,216378.9177,306516,510,0,1,0,0,40,60,0.516785984,0.775178976,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59943-21-6,44.241.66.173,21,192.168.8.197,59943,6,17/10/2024 1:52,3974236,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,30.94934473,1.258103444,993559,1784871.104,3661827,511,3662338,3662338,0,3662338,3662338,312409,156204.5,220168.3029,311887,522,0,1,0,0,40,60,0.503241378,0.754862067,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59743-21-6,44.241.66.173,21,192.168.8.197,59743,6,17/10/2024 1:50,3722843,2,3,56,69,34,22,28,8.485281374,40,14,23,14.73091986,33.5764898,1.343059592,930710.75,1668442.15,3424539,287,3425033,3425033,0,3425033,3425033,298304,149152,210526.902,298017,287,0,1,0,0,40,60,0.537223837,0.805835755,14,40,27.5,12.02913131,144.7,0,0,0,1,1,0,0,0,1,33,28,23,0,0,0,0,0,0,2,56,3,69,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59774-21-6,44.241.66.173,21,192.168.8.197,59774,6,17/10/2024 1:50,3529001,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,34.85405643,1.416831562,882250.25,1593979.739,3266050,365,3266415,3266415,0,3266415,3266415,262951,131475.5,185238.6421,262459,492,0,1,0,0,40,60,0.566732625,0.850098937,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-60032-21-6,44.241.66.173,21,192.168.8.197,60032,6,17/10/2024 1:52,3675944,2,3,56,66,34,22,28,8.485281374,40,12,22,15.62049935,33.18875369,1.360194823,918986,1657434.255,3397402,219,3397621,3397621,0,3397621,3397621,278542,139271,195944.9459,277825,717,0,1,0,0,40,60,0.544077929,0.816116894,12,40,27,12.6964562,161.2,0,0,0,1,1,0,0,0,1,32.4,28,22,0,0,0,0,0,0,2,56,3,66,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59890-21-6,44.241.66.173,21,192.168.8.197,59890,6,17/10/2024 1:51,3614402,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,34.03052566,1.383354702,903600.5,1625353.726,3333620,485,3334105,3334105,0,3334105,3334105,280782,140391,197811.7078,280265,517,0,1,0,0,40,60,0.553341881,0.830012821,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59974-21-6,44.241.66.173,21,192.168.8.197,59974,6,17/10/2024 1:52,3157772,2,3,56,68,34,22,28,8.485281374,40,14,22.66666667,15.011107,39.26819289,1.583394875,789443,1401673.84,2883005,208,2883213,2883213,0,2883213,2883213,274767,137383.5,193900.7002,274492,275,0,1,0,0,40,60,0.63335795,0.950036925,14,40,27.33333333,12.24200419,149.8666667,0,0,0,1,1,0,0,0,1,32.8,28,22.66666667,0,0,0,0,0,0,2,56,3,68,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-60015-21-6,44.241.66.173,21,192.168.8.197,60015,6,17/10/2024 1:52,3230388,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,38.07592153,1.547801688,807597,1443920.173,2965413,300,2965713,2965713,0,2965713,2965713,264975,132487.5,186939.9411,264674,301,0,1,0,0,40,60,0.619120675,0.928681013,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59988-21-6,44.241.66.173,21,192.168.8.197,59988,6,17/10/2024 1:52,3442135,2,3,56,68,34,22,28,8.485281374,40,14,22.66666667,15.011107,36.02415361,1.452586839,860533.75,1546109.148,3171876,290,3172166,3172166,0,3172166,3172166,270259,135129.5,190454.2618,269801,458,0,1,0,0,40,60,0.581034736,0.871552104,14,40,27.33333333,12.24200419,149.8666667,0,0,0,1,1,0,0,0,1,32.8,28,22.66666667,0,0,0,0,0,0,2,56,3,68,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59827-21-6,44.241.66.173,21,192.168.8.197,59827,6,17/10/2024 1:51,3267717,2,3,56,69,34,22,28,8.485281374,40,14,23,14.73091986,38.25300661,1.530120264,816929.25,1461315.9,3000814,259,3001073,3001073,0,3001073,3001073,266903,133451.5,188310.314,266607,296,0,1,0,0,40,60,0.612048106,0.918072159,14,40,27.5,12.02913131,144.7,0,0,0,1,1,0,0,0,1,33,28,23,0,0,0,0,0,0,2,56,3,69,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59873-21-6,44.241.66.173,21,192.168.8.197,59873,6,17/10/2024 1:51,3482249,2,3,56,66,34,22,28,8.485281374,40,12,22,15.62049935,35.0348295,1.435853668,870562.25,1569245.224,3216990,248,3217272,3217272,0,3217272,3217272,265259,132629.5,187215.7127,265011,248,0,1,0,0,40,60,0.574341467,0.861512201,12,40,27,12.6964562,161.2,0,0,0,1,1,0,0,0,1,32.4,28,22,0,0,0,0,0,0,2,56,3,66,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59887-21-6,44.241.66.173,21,192.168.8.197,59887,6,17/10/2024 1:51,3321156,2,3,56,66,34,22,28,8.485281374,40,12,22,15.62049935,36.73419737,1.505499892,830289,1488597.577,3055310,278,3055588,3055588,0,3055588,3055588,265846,132923,187560.0737,265548,298,0,1,0,0,40,60,0.602199957,0.903299935,12,40,27,12.6964562,161.2,0,0,0,1,1,0,0,0,1,32.4,28,22,0,0,0,0,0,0,2,56,3,66,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59726-21-6,44.241.66.173,21,192.168.8.197,59726,6,17/10/2024 1:50,3455465,2,3,56,68,34,22,28,8.485281374,40,14,22.66666667,15.011107,35.88518477,1.446983257,863866.25,1543746.087,3170773,273,3171046,3171046,0,3171046,3171046,284692,142346,200859.3381,284375,317,0,1,0,0,40,60,0.578793303,0.868189954,14,40,27.33333333,12.24200419,149.8666667,0,0,0,1,1,0,0,0,1,32.8,28,22.66666667,0,0,0,0,0,0,2,56,3,68,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59842-21-6,44.241.66.173,21,192.168.8.197,59842,6,17/10/2024 1:51,3051699,2,3,56,68,34,22,28,8.485281374,40,14,22.66666667,15.011107,40.63310307,1.638431575,762924.75,1343557.25,2768369,278,2768647,2768647,0,2768647,2768647,283330,141665,199517.2494,282745,585,0,1,0,0,40,60,0.65537263,0.983058945,14,40,27.33333333,12.24200419,149.8666667,0,0,0,1,1,0,0,0,1,32.8,28,22.66666667,0,0,0,0,0,0,2,56,3,68,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59687-21-6,44.241.66.173,21,192.168.8.197,59687,6,17/10/2024 1:50,3476377,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,35.38166315,1.43827899,869094.25,1554948.856,3192949,270,3193219,3193219,0,3193219,3193219,283428,141714,199901.9155,283066,362,0,1,0,0,40,60,0.575311596,0.862967394,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59712-21-6,44.241.66.173,21,192.168.8.197,59712,6,17/10/2024 1:50,3518958,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,34.95352886,1.420875157,879739.5,1571417.732,3227960,463,3228493,3228493,0,3228493,3228493,290998,145499,205111.8782,290535,463,0,1,0,0,40,60,0.568350063,0.852525094,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59926-21-6,44.241.66.173,21,192.168.8.197,59926,6,17/10/2024 1:52,3422303,2,3,56,78,34,22,28,8.485281374,40,14,26,13.11487705,39.15491995,1.461004476,855575.75,1510384.362,3110494,423,3110917,3110917,0,3110917,3110917,311809,155904.5,219772.3231,311307,502,0,1,0,0,40,60,0.58440179,0.876602685,14,40,29,10.63954886,113.2,0,0,0,1,1,0,0,0,1,34.8,28,26,0,0,0,0,0,0,2,56,3,78,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-60001-21-6,44.241.66.173,21,192.168.8.197,60001,6,17/10/2024 1:52,3387990,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,36.30471164,1.475801286,846997.5,1524522.559,3126335,284,3126640,3126640,0,3126640,3126640,261655,130827.5,184616.3882,261371,284,0,1,0,0,40,60,0.590320515,0.885480772,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59912-21-6,44.241.66.173,21,192.168.8.197,59912,6,17/10/2024 1:51,3791971,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,32.43695693,1.318575485,947992.75,1714469.041,3512132,288,3512574,3512574,0,3512574,3512574,279839,139919.5,197468.761,279551,288,0,1,0,0,40,60,0.527430194,0.791145291,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59728-21-6,44.241.66.173,21,192.168.8.197,59728,6,17/10/2024 1:50,3904917,2,3,56,67,34,22,28,8.485281374,40,13,22.33333333,15.30795,31.49874889,1.280436947,976229.25,1780164.343,3639966,475,3640441,3640441,0,3640441,3640441,264951,132475.5,186676.8973,264476,475,0,1,0,0,40,60,0.512174779,0.768262168,13,40,27.16666667,12.46461659,155.3666667,0,0,0,1,1,0,0,0,1,32.6,28,22.33333333,0,0,0,0,0,0,2,56,3,67,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
192.168.8.197-44.241.66.173-59861-21-6,44.241.66.173,21,192.168.8.197,59861,6,17/10/2024 1:51,3358158,2,3,56,69,34,22,28,8.485281374,40,14,23,14.73091986,37.22278702,1.488911481,839539.5,1496775.058,3075879,217,3076096,3076096,0,3076096,3076096,282279,141139.5,198904.1878,281786,493,0,1,0,0,40,60,0.595564592,0.893346888,14,40,27.5,12.02913131,144.7,0,0,0,1,1,0,0,0,1,33,28,23,0,0,0,0,0,0,2,56,3,69,-1,513,2,0,0,0,0,0,0,0,0,0,FTPbruteforce
